IdMundial;Fecha;NPartido;Etapa;Grupo;Local;Visita;GL;GV;IndAlargue;GLA;GVA;GLT;GVT;IndPenales;GLP;GVP
MEX1970;17-06-1970;29;SEMI;;URY;BRA;1;3;N;0;0;1;3;N;0;0
MEX1970;17-06-1970;30;SEMI;;ITA;RFA;1;1;S;3;2;4;3;N;0;0
MEX1970;20-06-1970;31;3LUGAR;;URY;RFA;0;1;N;0;0;0;1;N;0;0
MEX1970;21-06-1970;32;FINAL;;BRA;ITA;4;1;N;0;0;4;1;N;0;0
MEX1986;31-05-1986;1;FGRUPOS;A;BGR;ITA;1;1;N;0;0;1;1;N;0;0
MEX1986;01-06-1986;2;FGRUPOS;D;ESP;BRA;0;1;N;0;0;0;1;N;0;0
MEX1986;01-06-1986;3;FGRUPOS;C;CAN;FRA;0;1;N;0;0;0;1;N;0;0
MEX1986;02-06-1986;4;FGRUPOS;A;ARG;KOR;3;1;N;0;0;3;1;N;0;0
MEX1986;02-06-1986;5;FGRUPOS;C;SUN;HUN;6;0;N;0;0;6;0;N;0;0
MEX1986;02-06-1986;6;FGRUPOS;F;MAR;POL;0;0;N;0;0;0;0;N;0;0
MEX1986;03-06-1986;7;FGRUPOS;B;BEL;MEX;1;2;N;0;0;1;2;N;0;0
MEX1986;03-06-1986;8;FGRUPOS;F;PRT;GBR;1;0;N;0;0;1;0;N;0;0
MEX1986;03-06-1986;9;FGRUPOS;D;DZA;NIR;1;1;N;0;0;1;1;N;0;0
MEX1986;04-06-1986;10;FGRUPOS;E;SCT;DNK;0;1;N;0;0;0;1;N;0;0
MEX1986;04-06-1986;11;FGRUPOS;E;URY;RFA;1;1;N;0;0;1;1;N;0;0
MEX1986;04-06-1986;12;FGRUPOS;B;PRY;IRQ;1;0;N;0;0;1;0;N;0;0
MEX1986;05-06-1986;13;FGRUPOS;C;FRA;SUN;1;1;N;0;0;1;1;N;0;0
MEX1986;05-06-1986;14;FGRUPOS;A;KOR;BGR;1;1;N;0;0;1;1;N;0;0
MEX1986;05-06-1986;15;FGRUPOS;A;ITA;ARG;1;1;N;0;0;1;1;N;0;0
MEX1986;06-06-1986;16;FGRUPOS;C;HUN;CAN;2;0;N;0;0;2;0;N;0;0
MEX1986;06-06-1986;17;FGRUPOS;D;BRA;DZA;1;0;N;0;0;1;0;N;0;0
MEX1986;06-06-1986;18;FGRUPOS;F;GBR;MAR;0;0;N;0;0;0;0;N;0;0
MEX1986;07-06-1986;19;FGRUPOS;B;MEX;PRY;1;1;N;0;0;1;1;N;0;0
MEX1986;07-06-1986;20;FGRUPOS;F;POL;PRT;1;0;N;0;0;1;0;N;0;0
MEX1986;07-06-1986;21;FGRUPOS;D;NIR;ESP;1;2;N;0;0;1;2;N;0;0
MEX1986;08-06-1986;22;FGRUPOS;B;IRQ;BEL;1;2;N;0;0;1;2;N;0;0
MEX1986;08-06-1986;23;FGRUPOS;E;RFA;SCT;2;1;N;0;0;2;1;N;0;0
MEX1986;08-06-1986;24;FGRUPOS;E;DNK;URY;6;1;N;0;0;6;1;N;0;0
MEX1986;09-06-1986;25;FGRUPOS;C;SUN;CAN;2;0;N;0;0;2;0;N;0;0
MEX1986;09-06-1986;26;FGRUPOS;C;HUN;FRA;0;3;N;0;0;0;3;N;0;0
MEX1986;10-06-1986;27;FGRUPOS;A;KOR;ITA;2;3;N;0;0;2;3;N;0;0
MEX1986;10-06-1986;28;FGRUPOS;A;ARG;BGR;2;0;N;0;0;2;0;N;0;0
MEX1986;11-06-1986;29;FGRUPOS;B;PRY;BEL;2;2;N;0;0;2;2;N;0;0
MEX1986;11-06-1986;30;FGRUPOS;F;GBR;POL;3;0;N;0;0;3;0;N;0;0
MEX1986;11-06-1986;31;FGRUPOS;F;PRT;MAR;1;3;N;0;0;1;3;N;0;0
MEX1986;11-06-1986;32;FGRUPOS;B;IRQ;MEX;0;1;N;0;0;0;1;N;0;0
MEX1986;12-06-1986;33;FGRUPOS;D;NIR;BRA;0;3;N;0;0;0;3;N;0;0
MEX1986;12-06-1986;34;FGRUPOS;D;DZA;ESP;0;3;N;0;0;0;3;N;0;0
MEX1986;13-06-1986;35;FGRUPOS;E;DNK;RFA;2;0;N;0;0;2;0;N;0;0
MEX1986;13-06-1986;36;FGRUPOS;E;SCT;URY;0;0;N;0;0;0;0;N;0;0
MEX1986;15-06-1986;37;OCTAVOS;;SUN;BEL;2;2;S;1;2;3;4;N;0;0
MEX1986;15-06-1986;38;OCTAVOS;;MEX;BGR;2;0;N;0;0;2;0;N;0;0
MEX1986;16-06-1986;39;OCTAVOS;;BRA;POL;4;0;N;0;0;4;0;N;0;0
MEX1986;16-06-1986;40;OCTAVOS;;ARG;URY;1;0;N;0;0;1;0;N;0;0
MEX1986;17-06-1986;41;OCTAVOS;;MAR;RFA;0;1;N;0;0;0;1;N;0;0
MEX1986;17-06-1986;42;OCTAVOS;;ITA;FRA;0;2;N;0;0;0;2;N;0;0
MEX1986;18-06-1986;43;OCTAVOS;;DNK;ESP;1;5;N;0;0;1;5;N;0;0
MEX1986;18-06-1986;44;OCTAVOS;;GBR;PRY;3;0;N;0;0;3;0;N;0;0
MEX1986;21-06-1986;45;CUARTOS;;MEX;RFA;0;0;S;0;0;0;0;S;1;4
MEX1986;21-06-1986;46;CUARTOS;;BRA;FRA;1;1;S;0;0;1;1;S;3;4
MEX1986;22-06-1986;47;CUARTOS;;BEL;ESP;1;1;S;0;0;1;1;S;5;4
MEX1986;22-06-1986;48;CUARTOS;;ARG;GBR;2;1;N;0;0;2;1;N;0;0
MEX1986;25-06-1986;49;SEMI;;ARG;BEL;2;0;N;0;0;2;0;N;0;0
MEX1986;25-06-1986;50;SEMI;;RFA;FRA;2;0;N;0;0;2;0;N;0;0
MEX1986;28-06-1986;51;3LUGAR;;BEL;FRA;2;2;S;0;2;2;4;N;0;0
MEX1986;29-06-1986;52;FINAL;;ARG;RFA;3;2;N;0;0;3;2;N;0;0
QAT2022;20-11-2022;1;FGRUPOS;A;QAT;ECU;0;2;N;0;0;0;2;N;0;0
QAT2022;21-11-2022;2;FGRUPOS;A;SEN;NLD;0;2;N;0;0;0;2;N;0;0
QAT2022;21-11-2022;3;FGRUPOS;B;GBR;IRN;6;2;N;0;0;6;2;N;0;0
QAT2022;21-11-2022;4;FGRUPOS;B;USA;WLS;1;1;N;0;0;1;1;N;0;0
QAT2022;22-11-2022;5;FGRUPOS;D;FRA;AUS;4;1;N;0;0;4;1;N;0;0
QAT2022;22-11-2022;6;FGRUPOS;D;DNK;TUN;0;0;N;0;0;0;0;N;0;0
QAT2022;22-11-2022;7;FGRUPOS;C;MEX;POL;0;0;N;0;0;0;0;N;0;0
QAT2022;22-11-2022;8;FGRUPOS;C;ARG;SAU;1;2;N;0;0;1;2;N;0;0
QAT2022;23-11-2022;9;FGRUPOS;F;BEL;CAN;1;0;N;0;0;1;0;N;0;0
QAT2022;23-11-2022;10;FGRUPOS;E;ESP;CRI;7;0;N;0;0;7;0;N;0;0
QAT2022;23-11-2022;11;FGRUPOS;E;DEU;JPN;1;2;N;0;0;1;2;N;0;0
QAT2022;23-11-2022;12;FGRUPOS;F;MAR;HRV;0;0;N;0;0;0;0;N;0;0
QAT2022;24-11-2022;13;FGRUPOS;G;CHE;CMR;1;0;N;0;0;1;0;N;0;0
QAT2022;24-11-2022;14;FGRUPOS;H;URY;KOR;0;0;N;0;0;0;0;N;0;0
QAT2022;24-11-2022;15;FGRUPOS;H;PRT;GHA;3;2;N;0;0;3;2;N;0;0
QAT2022;24-11-2022;16;FGRUPOS;G;BRA;SRB;2;0;N;0;0;2;0;N;0;0
QAT2022;25-11-2022;17;FGRUPOS;B;WLS;IRN;0;2;N;0;0;0;2;N;0;0
QAT2022;25-11-2022;18;FGRUPOS;A;QAT;SEN;1;3;N;0;0;1;3;N;0;0
QAT2022;25-11-2022;19;FGRUPOS;A;NLD;ECU;1;1;N;0;0;1;1;N;0;0
QAT2022;25-11-2022;20;FGRUPOS;B;GBR;USA;0;0;N;0;0;0;0;N;0;0
QAT2022;26-11-2022;21;FGRUPOS;D;TUN;AUS;0;1;N;0;0;0;1;N;0;0
QAT2022;26-11-2022;22;FGRUPOS;C;POL;SAU;2;0;N;0;0;2;0;N;0;0
QAT2022;26-11-2022;23;FGRUPOS;D;FRA;DNK;2;1;N;0;0;2;1;N;0;0
QAT2022;26-11-2022;24;FGRUPOS;C;ARG;MEX;2;0;N;0;0;2;0;N;0;0
QAT2022;27-11-2022;25;FGRUPOS;E;JPN;CRI;0;1;N;0;0;0;1;N;0;0
QAT2022;27-11-2022;26;FGRUPOS;F;BEL;MAR;0;2;N;0;0;0;2;N;0;0
QAT2022;27-11-2022;27;FGRUPOS;F;HRV;CAN;4;1;N;0;0;4;1;N;0;0
QAT2022;27-11-2022;28;FGRUPOS;E;ESP;DEU;1;1;N;0;0;1;1;N;0;0
QAT2022;28-11-2022;29;FGRUPOS;G;CMR;SRB;3;3;N;0;0;3;3;N;0;0
QAT2022;28-11-2022;30;FGRUPOS;H;KOR;GHA;2;3;N;0;0;2;3;N;0;0
QAT2022;28-11-2022;31;FGRUPOS;G;BRA;CHE;1;0;N;0;0;1;0;N;0;0
QAT2022;28-11-2022;32;FGRUPOS;H;PRT;URY;2;0;N;0;0;2;0;N;0;0
QAT2022;29-11-2022;33;FGRUPOS;B;WLS;GBR;0;3;N;0;0;0;3;N;0;0
QAT2022;29-11-2022;34;FGRUPOS;B;IRN;USA;0;1;N;0;0;0;1;N;0;0
QAT2022;29-11-2022;35;FGRUPOS;A;ECU;SEN;1;2;N;0;0;1;2;N;0;0
QAT2022;29-11-2022;36;FGRUPOS;A;NLD;QAT;2;0;N;0;0;2;0;N;0;0
QAT2022;30-11-2022;37;FGRUPOS;D;AUS;DNK;1;0;N;0;0;1;0;N;0;0
QAT2022;30-11-2022;38;FGRUPOS;D;TUN;FRA;1;0;N;0;0;1;0;N;0;0
QAT2022;30-11-2022;39;FGRUPOS;C;POL;ARG;0;2;N;0;0;0;2;N;0;0
QAT2022;30-11-2022;40;FGRUPOS;C;SAU;MEX;1;2;N;0;0;1;2;N;0;0
QAT2022;01-12-2022;41;FGRUPOS;F;HRV;BEL;0;0;N;0;0;0;0;N;0;0
QAT2022;01-12-2022;42;FGRUPOS;F;CAN;MAR;1;2;N;0;0;1;2;N;0;0
QAT2022;01-12-2022;43;FGRUPOS;E;JPN;ESP;2;1;N;0;0;2;1;N;0;0
QAT2022;01-12-2022;44;FGRUPOS;E;CRI;DEU;2;4;N;0;0;2;4;N;0;0
QAT2022;02-12-2022;45;FGRUPOS;H;GHA;URY;0;2;N;0;0;0;2;N;0;0
QAT2022;02-12-2022;46;FGRUPOS;H;KOR;PRT;2;1;N;0;0;2;1;N;0;0
QAT2022;02-12-2022;47;FGRUPOS;G;SRB;CHE;2;3;N;0;0;2;3;N;0;0
QAT2022;02-12-2022;48;FGRUPOS;G;CMR;BRA;1;0;N;0;0;1;0;N;0;0
QAT2022;03-12-2022;49;OCTAVOS;;NLD;USA;3;1;N;0;0;3;1;N;0;0
QAT2022;03-12-2022;50;OCTAVOS;;ARG;AUS;2;1;N;0;0;2;1;N;0;0
QAT2022;04-12-2022;51;OCTAVOS;;GBR;SEN;3;0;N;0;0;3;0;N;0;0
QAT2022;04-12-2022;52;OCTAVOS;;FRA;POL;3;1;N;0;0;3;1;N;0;0
QAT2022;05-12-2022;53;OCTAVOS;;JPN;HRV;1;1;S;0;0;1;1;S;1;3
QAT2022;05-12-2022;54;OCTAVOS;;BRA;KOR;4;1;N;0;0;4;1;N;0;0
QAT2022;06-12-2022;55;OCTAVOS;;MAR;ESP;0;0;S;0;0;0;0;S;3;0
QAT2022;06-12-2022;56;OCTAVOS;;PRT;CHE;6;1;N;0;0;6;1;N;0;0
QAT2022;09-12-2022;57;CUARTOS;;NLD;ARG;2;2;S;0;0;2;2;S;3;4
QAT2022;09-12-2022;58;CUARTOS;;HRV;BRA;0;0;S;1;1;1;1;S;4;2
QAT2022;10-12-2022;59;CUARTOS;;GBR;FRA;1;2;N;0;0;1;2;N;0;0
QAT2022;10-12-2022;60;CUARTOS;;MAR;PRT;1;0;N;0;0;1;0;N;0;0
QAT2022;13-12-2022;61;SEMI;;ARG;HRV;3;0;N;0;0;3;0;N;0;0
QAT2022;14-12-2022;62;SEMI;;FRA;MAR;2;0;N;0;0;2;0;N;0;0
QAT2022;17-12-2022;63;3LUGAR;;HRV;MAR;0;0;N;0;0;0;0;N;0;0
QAT2022;18-12-2022;64;FINAL;;ARG;FRA;0;0;N;0;0;0;0;N;0;0
RFA1974;13-06-1974;1;FGRUPOS;2;BRA;YUG;0;0;N;0;0;0;0;N;0;0
RFA1974;14-06-1974;2;FGRUPOS;1;RFA;CHL;1;0;N;0;0;1;0;N;0;0
RFA1974;14-06-1974;3;FGRUPOS;1;RDA;AUS;2;0;N;0;0;2;0;N;0;0
RFA1974;14-06-1974;4;FGRUPOS;2;ZAR;SCT;0;2;N;0;0;0;2;N;0;0
RFA1974;15-06-1974;5;FGRUPOS;3;SWE;BGR;0;0;N;0;0;0;0;N;0;0
RFA1974;15-06-1974;6;FGRUPOS;4;POL;ARG;3;2;N;0;0;3;2;N;0;0
RFA1974;15-06-1974;7;FGRUPOS;4;ITA;HTI;3;1;N;0;0;3;1;N;0;0
RFA1974;15-06-1974;8;FGRUPOS;3;URY;NLD;0;2;N;0;0;0;2;N;0;0
RFA1974;18-06-1974;9;FGRUPOS;2;SCT;BRA;0;0;N;0;0;0;0;N;0;0
RFA1974;18-06-1974;10;FGRUPOS;1;AUS;RFA;0;3;N;0;0;0;3;N;0;0
RFA1974;18-06-1974;11;FGRUPOS;2;YUG;ZAR;9;0;N;0;0;9;0;N;0;0
RFA1974;18-06-1974;12;FGRUPOS;1;CHL;RDA;1;1;N;0;0;1;1;N;0;0
RFA1974;19-06-1974;13;FGRUPOS;3;NLD;SWE;0;0;N;0;0;0;0;N;0;0
RFA1974;19-06-1974;14;FGRUPOS;4;ARG;ITA;1;1;N;0;0;1;1;N;0;0
RFA1974;19-06-1974;15;FGRUPOS;4;HTI;POL;0;7;N;0;0;0;7;N;0;0
RFA1974;19-06-1974;16;FGRUPOS;3;BGR;URY;1;1;N;0;0;1;1;N;0;0
RFA1974;22-06-1974;17;FGRUPOS;2;ZAR;BRA;0;3;N;0;0;0;3;N;0;0
RFA1974;22-06-1974;18;FGRUPOS;1;RDA;RFA;1;0;N;0;0;1;0;N;0;0
RFA1974;22-06-1974;19;FGRUPOS;1;AUS;CHL;0;0;N;0;0;0;0;N;0;0
RFA1974;22-06-1974;20;FGRUPOS;2;SCT;YUG;1;1;N;0;0;1;1;N;0;0
RFA1974;23-06-1974;21;FGRUPOS;4;POL;ITA;2;1;N;0;0;2;1;N;0;0
RFA1974;23-06-1974;22;FGRUPOS;4;ARG;HTI;4;1;N;0;0;4;1;N;0;0
RFA1974;23-06-1974;23;FGRUPOS;3;BGR;NLD;1;4;N;0;0;1;4;N;0;0
RFA1974;23-06-1974;24;FGRUPOS;3;SWE;URY;3;0;N;0;0;3;0;N;0;0
RFA1974;26-06-1974;25;FGRUPOS2;B;SWE;POL;0;1;N;0;0;0;1;N;0;0
RFA1974;26-06-1974;26;FGRUPOS2;B;YUG;RFA;0;2;N;0;0;0;2;N;0;0
RFA1974;26-06-1974;27;FGRUPOS2;A;NLD;ARG;4;0;N;0;0;4;0;N;0;0
RFA1974;26-06-1974;28;FGRUPOS2;A;BRA;RDA;1;0;N;0;0;1;0;N;0;0
RFA1974;30-06-1974;29;FGRUPOS2;A;RDA;NLD;0;2;N;0;0;0;2;N;0;0
RFA1974;30-06-1974;30;FGRUPOS2;A;ARG;BRA;1;2;N;0;0;1;2;N;0;0
RFA1974;30-06-1974;31;FGRUPOS2;B;POL;YUG;2;1;N;0;0;2;1;N;0;0
RFA1974;30-06-1974;32;FGRUPOS2;B;RFA;SWE;4;2;N;0;0;4;2;N;0;0
RFA1974;03-07-1974;33;FGRUPOS2;B;SWE;YUG;2;1;N;0;0;2;1;N;0;0
RFA1974;03-07-1974;34;FGRUPOS2;A;ARG;RDA;1;1;N;0;0;1;1;N;0;0
RFA1974;03-07-1974;35;FGRUPOS2;B;POL;RFA;0;1;N;0;0;0;1;N;0;0
RFA1974;03-07-1974;36;FGRUPOS2;A;NLD;BRA;2;0;N;0;0;2;0;N;0;0
RFA1974;06-07-1974;37;3LUGAR;;BRA;POL;0;1;N;0;0;0;1;N;0;0
RFA1974;07-07-1974;38;FINAL;;NLD;RFA;1;2;N;0;0;1;2;N;0;0
RUS2018;14-06-2018;1;FGRUPOS;A;RUS;SAU;5;0;N;0;0;5;0;N;0;0
RUS2018;15-06-2018;2;FGRUPOS;A;EGY;URY;0;1;N;0;0;0;1;N;0;0
RUS2018;15-06-2018;3;FGRUPOS;B;PRT;ESP;3;3;N;0;0;3;3;N;0;0
RUS2018;15-06-2018;4;FGRUPOS;B;MAR;IRN;0;1;N;0;0;0;1;N;0;0
RUS2018;16-06-2018;5;FGRUPOS;C;FRA;AUS;2;1;N;0;0;2;1;N;0;0
RUS2018;16-06-2018;6;FGRUPOS;C;PER;DNK;0;1;N;0;0;0;1;N;0;0
RUS2018;16-06-2018;7;FGRUPOS;D;ARG;ISL;1;1;N;0;0;1;1;N;0;0
RUS2018;16-06-2018;8;FGRUPOS;D;HRV;NGA;2;0;N;0;0;2;0;N;0;0
RUS2018;17-06-2018;9;FGRUPOS;E;BRA;CHE;1;1;N;0;0;1;1;N;0;0
RUS2018;17-06-2018;10;FGRUPOS;E;CRI;SRB;0;1;N;0;0;0;1;N;0;0
RUS2018;17-06-2018;11;FGRUPOS;F;DEU;MEX;0;1;N;0;0;0;1;N;0;0
RUS2018;18-06-2018;12;FGRUPOS;F;SWE;KOR;1;0;N;0;0;1;0;N;0;0
RUS2018;18-06-2018;13;FGRUPOS;G;BEL;PAN;3;0;N;0;0;3;0;N;0;0
RUS2018;18-06-2018;14;FGRUPOS;G;TUN;GBR;1;2;N;0;0;1;2;N;0;0
RUS2018;19-06-2018;15;FGRUPOS;H;POL;SEN;1;2;N;0;0;1;2;N;0;0
RUS2018;19-06-2018;16;FGRUPOS;H;COL;JPN;1;2;N;0;0;1;2;N;0;0
RUS2018;19-06-2018;17;FGRUPOS;A;RUS;EGY;3;1;N;0;0;3;1;N;0;0
RUS2018;20-06-2018;18;FGRUPOS;A;URY;SAU;1;0;N;0;0;1;0;N;0;0
RUS2018;20-06-2018;19;FGRUPOS;B;PRT;MAR;1;0;N;0;0;1;0;N;0;0
RUS2018;20-06-2018;20;FGRUPOS;B;IRN;ESP;0;1;N;0;0;0;1;N;0;0
RUS2018;21-06-2018;21;FGRUPOS;C;FRA;PER;1;0;N;0;0;1;0;N;0;0
RUS2018;21-06-2018;22;FGRUPOS;C;DNK;AUS;1;1;N;0;0;1;1;N;0;0
RUS2018;21-06-2018;23;FGRUPOS;D;ARG;HRV;0;3;N;0;0;0;3;N;0;0
RUS2018;22-06-2018;24;FGRUPOS;D;NGA;ISL;2;0;N;0;0;2;0;N;0;0
RUS2018;22-06-2018;25;FGRUPOS;E;BRA;CRI;2;0;N;0;0;2;0;N;0;0
RUS2018;22-06-2018;26;FGRUPOS;E;SRB;CHE;1;2;N;0;0;1;2;N;0;0
RUS2018;23-06-2018;27;FGRUPOS;F;DEU;SWE;2;1;N;0;0;2;1;N;0;0
RUS2018;23-06-2018;28;FGRUPOS;F;KOR;MEX;1;2;N;0;0;1;2;N;0;0
RUS2018;23-06-2018;29;FGRUPOS;G;BEL;TUN;5;2;N;0;0;5;2;N;0;0
RUS2018;24-06-2018;30;FGRUPOS;G;GBR;PAN;6;1;N;0;0;6;1;N;0;0
RUS2018;24-06-2018;31;FGRUPOS;H;POL;COL;0;3;N;0;0;0;3;N;0;0
RUS2018;24-06-2018;32;FGRUPOS;H;JPN;SEN;2;2;N;0;0;2;2;N;0;0
RUS2018;25-06-2018;33;FGRUPOS;A;URY;RUS;3;0;N;0;0;3;0;N;0;0
RUS2018;25-06-2018;34;FGRUPOS;A;SAU;EGY;2;1;N;0;0;2;1;N;0;0
RUS2018;25-06-2018;35;FGRUPOS;B;IRN;PRT;1;1;N;0;0;1;1;N;0;0
RUS2018;25-06-2018;36;FGRUPOS;B;ESP;MAR;2;2;N;0;0;2;2;N;0;0
RUS2018;26-06-2018;37;FGRUPOS;C;DNK;FRA;0;0;N;0;0;0;0;N;0;0
RUS2018;26-06-2018;38;FGRUPOS;C;AUS;PER;0;2;N;0;0;0;2;N;0;0
RUS2018;26-06-2018;39;FGRUPOS;D;NGA;ARG;1;2;N;0;0;1;2;N;0;0
RUS2018;26-06-2018;40;FGRUPOS;D;ISL;HRV;1;2;N;0;0;1;2;N;0;0
RUS2018;27-06-2018;41;FGRUPOS;E;SRB;BRA;0;2;N;0;0;0;2;N;0;0
RUS2018;27-06-2018;42;FGRUPOS;E;CHE;CRI;2;2;N;0;0;2;2;N;0;0
RUS2018;27-06-2018;43;FGRUPOS;F;KOR;DEU;2;0;N;0;0;2;0;N;0;0
RUS2018;27-06-2018;44;FGRUPOS;F;MEX;SWE;0;3;N;0;0;0;3;N;0;0
RUS2018;28-06-2018;45;FGRUPOS;G;GBR;BEL;0;1;N;0;0;0;1;N;0;0
RUS2018;28-06-2018;46;FGRUPOS;G;PAN;TUN;1;2;N;0;0;1;2;N;0;0
RUS2018;28-06-2018;47;FGRUPOS;H;JPN;POL;0;1;N;0;0;0;1;N;0;0
RUS2018;28-06-2018;48;FGRUPOS;H;SEN;COL;0;1;N;0;0;0;1;N;0;0
RUS2018;30-06-2018;49;OCTAVOS;;URY;PRT;2;1;N;0;0;2;1;N;0;0
RUS2018;30-06-2018;50;OCTAVOS;;FRA;ARG;4;3;N;0;0;4;3;N;0;0
RUS2018;01-07-2018;51;OCTAVOS;;ESP;RUS;1;1;S;0;0;1;1;S;3;4
RUS2018;01-07-2018;52;OCTAVOS;;HRV;DNK;1;1;S;0;0;1;1;S;3;2
RUS2018;02-07-2018;53;OCTAVOS;;BRA;MEX;2;0;N;0;0;2;0;N;0;0
RUS2018;02-07-2018;54;OCTAVOS;;BEL;JPN;3;2;N;0;0;3;2;N;0;0
RUS2018;03-07-2018;55;OCTAVOS;;SWE;CHE;1;0;N;0;0;1;0;N;0;0
RUS2018;03-07-2018;56;OCTAVOS;;COL;GBR;1;1;S;0;0;1;1;S;3;4
RUS2018;06-07-2018;57;CUARTOS;;URY;FRA;0;2;N;0;0;0;2;N;0;0
RUS2018;06-07-2018;58;CUARTOS;;BRA;BEL;1;2;N;0;0;1;2;N;0;0
RUS2018;07-07-2018;59;CUARTOS;;RUS;HRV;1;1;S;1;1;2;2;S;3;4
RUS2018;07-07-2018;60;CUARTOS;;SWE;GBR;0;2;N;0;0;0;2;N;0;0
RUS2018;10-07-2018;61;SEMI;;FRA;BEL;1;0;N;0;0;1;0;N;0;0
RUS2018;11-07-2018;62;SEMI;;HRV;GBR;1;1;S;1;0;2;1;N;0;0
RUS2018;14-07-2018;63;3LUGAR;;BEL;GBR;2;0;N;0;0;2;0;N;0;0
RUS2018;15-07-2018;64;FINAL;;FRA;HRV;4;2;N;0;0;4;2;N;0;0
SWE1958;08-06-1958;1;FGRUPOS;3;HUN;WLS;1;1;N;0;0;1;1;N;0;0
SWE1958;08-06-1958;2;FGRUPOS;1;NIR;CSK;1;0;N;0;0;1;0;N;0;0
SWE1958;08-06-1958;3;FGRUPOS;4;BRA;AUT;3;0;N;0;0;3;0;N;0;0
SWE1958;08-06-1958;4;FGRUPOS;2;FRA;PRY;7;3;N;0;0;7;3;N;0;0
SWE1958;08-06-1958;5;FGRUPOS;1;ARG;RFA;1;3;N;0;0;1;3;N;0;0
SWE1958;08-06-1958;6;FGRUPOS;4;SUN;GBR;2;2;N;0;0;2;2;N;0;0
SWE1958;08-06-1958;7;FGRUPOS;2;YUG;SCT;1;1;N;0;0;1;1;N;0;0
SWE1958;08-06-1958;8;FGRUPOS;3;SWE;MEX;3;0;N;0;0;3;0;N;0;0
SWE1958;11-06-1958;9;FGRUPOS;2;YUG;FRA;3;2;N;0;0;3;2;N;0;0
SWE1958;11-06-1958;10;FGRUPOS;2;PRY;SCT;3;2;N;0;0;3;2;N;0;0
SWE1958;11-06-1958;11;FGRUPOS;3;MEX;WLS;1;1;N;0;0;1;1;N;0;0
SWE1958;11-06-1958;12;FGRUPOS;1;RFA;CSK;2;2;N;0;0;2;2;N;0;0
SWE1958;11-06-1958;13;FGRUPOS;4;SUN;AUT;2;0;N;0;0;2;0;N;0;0
SWE1958;11-06-1958;14;FGRUPOS;1;ARG;NIR;3;1;N;0;0;3;1;N;0;0
SWE1958;11-06-1958;15;FGRUPOS;4;BRA;GBR;0;0;N;0;0;0;0;N;0;0
SWE1958;12-06-1958;16;FGRUPOS;3;SWE;HUN;2;1;N;0;0;2;1;N;0;0
SWE1958;15-06-1958;17;FGRUPOS;2;FRA;SCT;2;1;N;0;0;2;1;N;0;0
SWE1958;15-06-1958;18;FGRUPOS;3;SWE;WLS;0;0;N;0;0;0;0;N;0;0
SWE1958;15-06-1958;19;FGRUPOS;1;RFA;NIR;2;2;N;0;0;2;2;N;0;0
SWE1958;15-06-1958;20;FGRUPOS;2;PRY;YUG;3;3;N;0;0;3;3;N;0;0
SWE1958;15-06-1958;21;FGRUPOS;4;BRA;SUN;2;0;N;0;0;2;0;N;0;0
SWE1958;15-06-1958;22;FGRUPOS;4;GBR;AUT;2;2;N;0;0;2;2;N;0;0
SWE1958;15-06-1958;23;FGRUPOS;3;HUN;MEX;4;0;N;0;0;4;0;N;0;0
SWE1958;15-06-1958;24;FGRUPOS;1;CSK;ARG;6;1;N;0;0;6;1;N;0;0
SWE1958;17-06-1958;25;FGRUPOS;1;NIR;CSK;1;1;S;1;0;2;1;N;0;0
SWE1958;17-06-1958;26;FGRUPOS;3;WLS;HUN;2;1;N;0;0;2;1;N;0;0
SWE1958;17-06-1958;27;FGRUPOS;4;SUN;GBR;1;0;N;0;0;1;0;N;0;0
SWE1958;19-06-1958;28;CUARTOS;;FRA;NIR;4;0;N;0;0;4;0;N;0;0
SWE1958;19-06-1958;29;CUARTOS;;RFA;YUG;1;0;N;0;0;1;0;N;0;0
SWE1958;19-06-1958;30;CUARTOS;;BRA;WLS;1;0;N;0;0;1;0;N;0;0
SWE1958;19-06-1958;31;CUARTOS;;SWE;SUN;2;0;N;0;0;2;0;N;0;0
SWE1958;24-06-1958;32;SEMI;;RFA;SWE;1;3;N;0;0;1;3;N;0;0
SWE1958;24-06-1958;33;SEMI;;FRA;BRA;2;5;N;0;0;2;5;N;0;0
SWE1958;28-06-1958;34;3LUGAR;;RFA;FRA;3;6;N;0;0;3;6;N;0;0
SWE1958;29-06-1958;35;FINAL;;SWE;BRA;2;5;N;0;0;2;5;N;0;0
URY1930;13-07-1930;1;FGRUPOS;1;FRA;MEX;4;1;N;0;0;4;1;N;0;0
URY1930;13-07-1930;2;FGRUPOS;4;USA;BEL;3;0;N;0;0;3;0;N;0;0
URY1930;14-07-1930;3;FGRUPOS;3;ROU;PER;3;1;N;0;0;3;1;N;0;0
URY1930;14-07-1930;4;FGRUPOS;2;YUG;BRA;2;1;N;0;0;2;1;N;0;0
URY1930;15-07-1930;5;FGRUPOS;1;ARG;FRA;1;0;N;0;0;1;0;N;0;0
URY1930;16-07-1930;6;FGRUPOS;1;CHL;MEX;3;0;N;0;0;3;0;N;0;0
URY1930;17-07-1930;7;FGRUPOS;2;YUG;BOL;4;0;N;0;0;4;0;N;0;0
URY1930;17-07-1930;8;FGRUPOS;4;USA;PRY;3;0;N;0;0;3;0;N;0;0
URY1930;18-07-1930;9;FGRUPOS;3;URY;PER;1;0;N;0;0;1;0;N;0;0
